,Vid_num,Video Link
10807,1287,data/engagement/video/Group_therapy_video_2/clip0021/Group_therapy_video_213_clip3.mp4
10808,1288,data/engagement/video/Te_Awamutu_Community_Board_Meeting_14_September_2021/clip0027/Te_Awamutu_Community_Board_Meeting_14_September_2021181_clip7.mp4
10809,1289,data/engagement/video/August_Facebook_Live/clip0020/August_Facebook_Live19_clip6.mp4
10810,1290,data/engagement/video/Dry_Eye_Zoom_Group_October_14_2022/clip0122/Dry_Eye_Zoom_Group_October_14_202293_clip2.mp4
10811,1291,data/engagement/video/August_Facebook_Live/clip0039/August_Facebook_Live24_clip6.mp4
10812,1292,data/engagement/video/Te_Awamutu_Community_Board_Meeting_14_September_2021/clip0077/Te_Awamutu_Community_Board_Meeting_14_September_2021201_clip5.mp4
10813,1293,data/engagement/video/Te_Awamutu_Community_Board_Meeting_14_September_2021/clip0083/Te_Awamutu_Community_Board_Meeting_14_September_2021203_clip1.mp4
10814,1294,data/engagement/video/PCA_Support_Group_Webinar_-_1st_December_2023/clip0002/PCA_Support_Group_Webinar_-_1st_December_2023107_clip6.mp4
10815,1295,data/engagement/video/Stroke_Buddies_Support_Group_Meeting_#5/clip0013/Stroke_Buddies_Support_Group_Meeting_#514_clip2.mp4
10816,1296,data/engagement/video/Stroke_Buddies_Support_Group_Meeting_#5/clip0063/Stroke_Buddies_Support_Group_Meeting_#582_clip2.mp4
10817,1297,data/engagement/video/Dry_Eye_Zoom_Group_October_14_2022/clip0014/Dry_Eye_Zoom_Group_October_14_202234_clip1.mp4
10818,1298,data/engagement/video/PTSD_Buddies_Zoom_Group_Support_Meeting/clip0018/PTSD_Buddies_Zoom_Group_Support_Meeting15_clip1.mp4
10819,1299,data/engagement/video/August_Facebook_Live/clip0106/August_Facebook_Live57_clip2.mp4
10820,1300,data/engagement/video/zoom_group_therapy_session_1/clip0029/zoom_group_therapy_session_144_clip5.mp4
10821,2521,data/engagement/video/Zoom_Focus_Group/clip0100/Zoom_Focus_Group95_clip3.mp4
10822,6166,data/engagement/video/Stroke_Buddies_Support_Group_Meeting_#5/clip0088/Stroke_Buddies_Support_Group_Meeting_#599_clip1.mp4
10823,6167,data/engagement/video/Zoom_Focus_Group/clip0080/Zoom_Focus_Group75_clip2.mp4
10824,6168,data/engagement/video/August_Facebook_Live/clip0032/August_Facebook_Live22_clip9.mp4
10825,6169,data/engagement/video/Dry_Eye_Zoom_Group_October_14_2022/clip0096/Dry_Eye_Zoom_Group_October_14_202281_clip1.mp4
10826,6170,data/engagement/video/Mock_Group_Therapy_Session_Substance_Abuse/clip0022/Mock_Group_Therapy_Session_Substance_Abuse30_clip4.mp4
10827,6171,data/engagement/video/Ask_a_Therapist_How_to_Manage_Mental_Health_During_a_Pandemic/clip0001/Ask_a_Therapist__How_to_Manage_Mental_Health_During_a_Pandemic2_clip3.mp4
10828,6172,data/engagement/video/Zoom_Focus_Group/clip0011/Zoom_Focus_Group17_clip4.mp4
10829,6173,data/engagement/video/Dry_Eye_Zoom_Group_October_14_2022/clip0113/Dry_Eye_Zoom_Group_October_14_202287_clip3.mp4
10830,6174,data/engagement/video/Te_Awamutu_Community_Board_Meeting_14_September_2021/clip0052/Te_Awamutu_Community_Board_Meeting_14_September_2021191_clip8.mp4
10831,6175,data/engagement/video/PTSD_Buddies_Zoom_Group_Support_Meeting/clip0043/PTSD_Buddies_Zoom_Group_Support_Meeting34_clip2.mp4
10832,6176,data/engagement/video/Dry_Eye_Zoom_Group_October_14_2022/clip0034/Dry_Eye_Zoom_Group_October_14_202240_clip2.mp4
10833,6177,data/engagement/video/Group_therapy_video_2/clip0097/Group_therapy_video_268_clip2.mp4
10834,6178,data/engagement/video/zoom_group_therapy_session_1/clip0034/zoom_group_therapy_session_149_clip3.mp4
10835,6179,data/engagement/video/Zoom_Focus_Group/clip0024/Zoom_Focus_Group27_clip5.mp4
10836,6180,data/engagement/video/Stroke_Buddies_Support_Group_Meeting_#5/clip0028/Stroke_Buddies_Support_Group_Meeting_#530_clip4.mp4
10837,6181,data/engagement/video/Group_therapy_video_2/clip0108/Group_therapy_video_274_clip4.mp4
10838,6182,data/engagement/video/Zoom_Focus_Group/clip0110/Zoom_Focus_Group111_clip2.mp4
10839,6183,data/engagement/video/August_Facebook_Live/clip0007/August_Facebook_Live8_clip3.mp4
10840,6184,data/engagement/video/Te_Awamutu_Community_Board_Meeting_14_September_2021/clip0014/Te_Awamutu_Community_Board_Meeting_14_September_2021177_clip2.mp4
10841,5923,data/engagement/video/Zoom_Focus_Group/clip0103/Zoom_Focus_Group99_clip3.mp4
10842,5924,data/engagement/video/Ask_a_Therapist_How_to_Manage_Mental_Health_During_a_Pandemic/clip0033/Ask_a_Therapist__How_to_Manage_Mental_Health_During_a_Pandemic28_clip1.mp4
10843,5925,data/engagement/video/Stroke_Buddies_Support_Group_Meeting_#5/clip0087/Stroke_Buddies_Support_Group_Meeting_#597_clip2.mp4
10844,5926,data/engagement/video/Dry_Eye_Zoom_Group_October_14_2022/clip0018/Dry_Eye_Zoom_Group_October_14_202236_clip3.mp4
10845,5927,data/engagement/video/Te_Awamutu_Community_Board_Meeting_14_September_2021/clip0046/Te_Awamutu_Community_Board_Meeting_14_September_2021189_clip3.mp4
10846,5928,data/engagement/video/PCA_Support_Group_Webina-9th_December_2022/clip0004/PCA_Support_Group_Webina-9th_December_2022120_clip5.mp4
10847,5929,data/engagement/video/Group_therapy_video_2/clip0072/Group_therapy_video_253_clip1.mp4
10848,5930,data/engagement/video/Group_therapy_video_2/clip0062/Group_therapy_video_244_clip2.mp4
10849,5931,data/engagement/video/Ask_a_Therapist_How_to_Manage_Mental_Health_During_a_Pandemic/clip0029/Ask_a_Therapist__How_to_Manage_Mental_Health_During_a_Pandemic26_clip3.mp4
10850,5932,data/engagement/video/August_Facebook_Live/clip0105/August_Facebook_Live57_clip9.mp4
10851,5933,data/engagement/video/grief_support_group/clip0024/grief_support_group42_clip1.mp4
10852,5934,data/engagement/video/August_Facebook_Live/clip0092/August_Facebook_Live54_clip1.mp4
10853,5935,data/engagement/video/August_Facebook_Live/clip0004/August_Facebook_Live8_clip9.mp4
10854,5936,data/engagement/video/Zoom_Focus_Group/clip0093/Zoom_Focus_Group89_clip4.mp4
10855,5937,data/engagement/video/Group_therapy_video_2/clip0027/Group_therapy_video_216_clip4.mp4
10856,5938,data/engagement/video/Early_Mid_StageCare_Support_Group_Webinar_10th_September_2021/clip0041/Early_Mid_StageCare_Support_Group_Webinar_10th_September_202198_clip4.mp4
10857,5939,data/engagement/video/Te_Awamutu_Community_Board_Meeting_14_September_2021/clip0107/Te_Awamutu_Community_Board_Meeting_14_September_2021213_clip4.mp4
10858,5940,data/engagement/video/Te_Awamutu_Community_Board_Meeting_14_September_2021/clip0015/Te_Awamutu_Community_Board_Meeting_14_September_2021177_clip8.mp4
10859,5941,data/engagement/video/Group_therapy_video_2/clip0011/Group_therapy_video_27_clip5.mp4
10860,5942,data/engagement/video/Group_therapy_video_2/clip0042/Group_therapy_video_231_clip3.mp4
10861,5178,data/engagement/video/Ask_a_Therapist_How_to_Manage_Mental_Health_During_a_Pandemic/clip0083/Ask_a_Therapist__How_to_Manage_Mental_Health_During_a_Pandemic69_clip4.mp4
10862,5179,data/engagement/video/Stroke_Buddies_Support_Group_Meeting_#5/clip0033/Stroke_Buddies_Support_Group_Meeting_#543_clip1.mp4
10863,5180,data/engagement/video/Zoom_Focus_Group/clip0102/Zoom_Focus_Group95_clip5.mp4
10864,5181,data/engagement/video/Te_Awamutu_Community_Board_Meeting_14_September_2021/clip0119/Te_Awamutu_Community_Board_Meeting_14_September_2021217_clip2.mp4
10865,5182,data/engagement/video/Dry_Eye_Zoom_Group_October_14_2022/clip0063/Dry_Eye_Zoom_Group_October_14_202264_clip3.mp4
10866,5183,data/engagement/video/zoom_group_therapy_session_1/clip0001/zoom_group_therapy_session_121_clip1.mp4
10867,5184,data/engagement/video/Te_Awamutu_Community_Board_Meeting_14_September_2021/clip0093/Te_Awamutu_Community_Board_Meeting_14_September_2021208_clip4.mp4
10868,5185,data/engagement/video/Dry_Eye_Zoom_Group_October_14_2022/clip0047/Dry_Eye_Zoom_Group_October_14_202250_clip4.mp4
10869,5186,data/engagement/video/zoom_group_therapy_session_1/clip0048/zoom_group_therapy_session_161_clip5.mp4
10870,5187,data/engagement/video/Group_therapy_video_2/clip0089/Group_therapy_video_263_clip2.mp4
10871,5188,data/engagement/video/Dry_Eye_Zoom_Group_October_14_2022/clip0102/Dry_Eye_Zoom_Group_October_14_202284_clip5.mp4
10872,5189,data/engagement/video/Ask_a_Therapist_How_to_Manage_Mental_Health_During_a_Pandemic/clip0092/Ask_a_Therapist__How_to_Manage_Mental_Health_During_a_Pandemic71_clip3.mp4
10873,5190,data/engagement/video/August_Facebook_Live/clip0066/August_Facebook_Live42_clip2.mp4
10874,5191,data/engagement/video/August_Facebook_Live/clip0069/August_Facebook_Live43_clip7.mp4
10875,5192,data/engagement/video/August_Facebook_Live/clip0005/August_Facebook_Live8_clip1.mp4
10876,5193,data/engagement/video/Te_Awamutu_Community_Board_Meeting_14_September_2021/clip0058/Te_Awamutu_Community_Board_Meeting_14_September_2021194_clip4.mp4
10877,5194,data/engagement/video/Dry_Eye_Zoom_Group_October_14_2022/clip0066/Dry_Eye_Zoom_Group_October_14_202265_clip4.mp4
10878,5195,data/engagement/video/August_Facebook_Live/clip0079/August_Facebook_Live46_clip3.mp4
10879,5196,data/engagement/video/August_Facebook_Live/clip0045/August_Facebook_Live29_clip8.mp4
10880,5197,data/engagement/video/Ask_a_Therapist_How_to_Manage_Mental_Health_During_a_Pandemic/clip0076/Ask_a_Therapist__How_to_Manage_Mental_Health_During_a_Pandemic67_clip2.mp4
10881,2301,data/engagement/video/zoom_group_therapy_session_1/clip0061/zoom_group_therapy_session_179_clip2.mp4
10882,2302,data/engagement/video/zoom_group_therapy_session_1/clip0037/zoom_group_therapy_session_154_clip5.mp4
10883,2303,data/engagement/video/Group_therapy_video_2/clip0089/Group_therapy_video_263_clip1.mp4
10884,2304,data/engagement/video/Group_therapy_video_2/clip0016/Group_therapy_video_210_clip1.mp4
10885,2305,data/engagement/video/Te_Awamutu_Community_Board_Meeting_14_September_2021/clip0128/Te_Awamutu_Community_Board_Meeting_14_September_2021220_clip7.mp4
10886,2306,data/engagement/video/Te_Awamutu_Community_Board_Meeting_14_September_2021/clip0132/Te_Awamutu_Community_Board_Meeting_14_September_2021221_clip1.mp4
10887,2307,data/engagement/video/Dry_Eye_Zoom_Group_October_14_2022/clip0065/Dry_Eye_Zoom_Group_October_14_202265_clip1.mp4
10888,2308,data/engagement/video/Group_therapy_video_2/clip0065/Group_therapy_video_245_clip4.mp4
10889,2309,data/engagement/video/Dry_Eye_Zoom_Group_October_14_2022/clip0142/Dry_Eye_Zoom_Group_October_14_2022104_clip3.mp4
10890,2310,data/engagement/video/Ask_a_Therapist_How_to_Manage_Mental_Health_During_a_Pandemic/clip0067/Ask_a_Therapist__How_to_Manage_Mental_Health_During_a_Pandemic61_clip6.mp4
10891,2311,data/engagement/video/Te_Awamutu_Community_Board_Meeting_14_September_2021/clip0024/Te_Awamutu_Community_Board_Meeting_14_September_2021181_clip2.mp4
10892,2312,data/engagement/video/Dry_Eye_Zoom_Group_October_14_2022/clip0132/Dry_Eye_Zoom_Group_October_14_202298_clip1.mp4
10893,2313,data/engagement/video/Early_Mid_StageCare_Support_Group_Webinar_10th_September_2021/clip0011/Early_Mid_StageCare_Support_Group_Webinar_10th_September_202175_clip3.mp4
10894,2314,data/engagement/video/Group_therapy_video_2/clip0096/Group_therapy_video_267_clip1.mp4
10895,2315,data/engagement/video/Dry_Eye_Zoom_Group_October_14_2022/clip0091/Dry_Eye_Zoom_Group_October_14_202279_clip1.mp4
10896,2316,data/engagement/video/Ask_a_Therapist_How_to_Manage_Mental_Health_During_a_Pandemic/clip0090/Ask_a_Therapist__How_to_Manage_Mental_Health_During_a_Pandemic70_clip2.mp4
10897,2317,data/engagement/video/Te_Awamutu_Community_Board_Meeting_14_September_2021/clip0046/Te_Awamutu_Community_Board_Meeting_14_September_2021189_clip2.mp4
10898,2318,data/engagement/video/August_Facebook_Live/clip0061/August_Facebook_Live38_clip8.mp4
10899,2319,data/engagement/video/grief_support_group/clip0014/grief_support_group25_clip2.mp4
10900,2320,data/engagement/video/August_Facebook_Live/clip0078/August_Facebook_Live46_clip6.mp4
10901,261,data/engagement/video/Dry_Eye_Zoom_Group_October_14_2022/clip0061/Dry_Eye_Zoom_Group_October_14_202262_clip4.mp4
10902,6185,data/engagement/video/August_Facebook_Live/clip0015/August_Facebook_Live14_clip8.mp4
10903,6186,data/engagement/video/Zoom_Focus_Group/clip0103/Zoom_Focus_Group99_clip4.mp4
10904,6187,data/engagement/video/Dry_Eye_Zoom_Group_October_14_2022/clip0118/Dry_Eye_Zoom_Group_October_14_202290_clip5.mp4
10905,6188,data/engagement/video/Stroke_Buddies_Support_Group_Meeting_#5/clip0096/Stroke_Buddies_Support_Group_Meeting_#5106_clip3.mp4
10906,6189,data/engagement/video/Zoom_Focus_Group/clip0073/Zoom_Focus_Group68_clip3.mp4
10907,6190,data/engagement/video/Early_Mid_StageCare_Support_Group_Webinar_10th_September_2021/clip0001/Early_Mid_StageCare_Support_Group_Webinar_10th_September_202162_clip2.mp4
10908,6191,data/engagement/video/Group_therapy_video_2/clip0093/Group_therapy_video_265_clip4.mp4
10909,6192,data/engagement/video/August_Facebook_Live/clip0071/August_Facebook_Live44_clip8.mp4
10910,6193,data/engagement/video/Group_therapy_video_2/clip0001/Group_therapy_video_22_clip3.mp4
10911,6194,data/engagement/video/Zoom_Focus_Group/clip0071/Zoom_Focus_Group65_clip1.mp4
10912,6195,data/engagement/video/Te_Awamutu_Community_Board_Meeting_14_September_2021/clip0067/Te_Awamutu_Community_Board_Meeting_14_September_2021196_clip1.mp4
10913,6196,data/engagement/video/Dry_Eye_Zoom_Group_October_14_2022/clip0083/Dry_Eye_Zoom_Group_October_14_202277_clip4.mp4
10914,6197,data/engagement/video/Te_Awamutu_Community_Board_Meeting_14_September_2021/clip0003/Te_Awamutu_Community_Board_Meeting_14_September_2021172_clip7.mp4
10915,6198,data/engagement/video/Zoom_Focus_Group/clip0017/Zoom_Focus_Group24_clip1.mp4
10916,6199,data/engagement/video/zoom_group_therapy_session_1/clip0063/zoom_group_therapy_session_179_clip4.mp4
10917,6200,data/engagement/video/August_Facebook_Live/clip0101/August_Facebook_Live57_clip4.mp4
10918,6201,data/engagement/video/August_Facebook_Live/clip0030/August_Facebook_Live22_clip6.mp4
10919,6202,data/engagement/video/PCA_Support_Group_Webinar_-_1st_December_2023/clip0006/PCA_Support_Group_Webinar_-_1st_December_2023114_clip1.mp4
10920,6203,data/engagement/video/Ask_a_Therapist_How_to_Manage_Mental_Health_During_a_Pandemic/clip0117/Ask_a_Therapist__How_to_Manage_Mental_Health_During_a_Pandemic89_clip3.mp4
10921,2801,data/engagement/video/Te_Awamutu_Community_Board_Meeting_14_September_2021/clip0081/Te_Awamutu_Community_Board_Meeting_14_September_2021203_clip8.mp4
10922,2802,data/engagement/video/Stroke_Buddies_Support_Group_Meeting_#5/clip0031/Stroke_Buddies_Support_Group_Meeting_#541_clip1.mp4
10923,2803,data/engagement/video/Stroke_Buddies_Support_Group_Meeting_#5/clip0019/Stroke_Buddies_Support_Group_Meeting_#518_clip2.mp4
10924,2804,data/engagement/video/Ask_a_Therapist_How_to_Manage_Mental_Health_During_a_Pandemic/clip0027/Ask_a_Therapist__How_to_Manage_Mental_Health_During_a_Pandemic23_clip3.mp4
10925,2805,data/engagement/video/Ask_a_Therapist_How_to_Manage_Mental_Health_During_a_Pandemic/clip0075/Ask_a_Therapist__How_to_Manage_Mental_Health_During_a_Pandemic65_clip1.mp4
10926,2806,data/engagement/video/Group_therapy_video_2/clip0050/Group_therapy_video_236_clip4.mp4
10927,2807,data/engagement/video/Ask_a_Therapist_How_to_Manage_Mental_Health_During_a_Pandemic/clip0085/Ask_a_Therapist__How_to_Manage_Mental_Health_During_a_Pandemic69_clip2.mp4
10928,2808,data/engagement/video/Dry_Eye_Zoom_Group_October_14_2022/clip0021/Dry_Eye_Zoom_Group_October_14_202236_clip1.mp4
10929,2809,data/engagement/video/August_Facebook_Live/clip0011/August_Facebook_Live11_clip3.mp4
10930,2810,data/engagement/video/Te_Awamutu_Community_Board_Meeting_14_September_2021/clip0031/Te_Awamutu_Community_Board_Meeting_14_September_2021182_clip5.mp4
10931,2811,data/engagement/video/Te_Awamutu_Community_Board_Meeting_14_September_2021/clip0028/Te_Awamutu_Community_Board_Meeting_14_September_2021181_clip2.mp4
10932,2812,data/engagement/video/August_Facebook_Live/clip0067/August_Facebook_Live43_clip4.mp4
10933,2813,data/engagement/video/Zoom_Focus_Group/clip0055/Zoom_Focus_Group46_clip2.mp4
10934,2814,data/engagement/video/Group_therapy_video_2/clip0111/Group_therapy_video_279_clip5.mp4
10935,2815,data/engagement/video/Group_therapy_video_2/clip0083/Group_therapy_video_259_clip2.mp4
10936,2816,data/engagement/video/Te_Awamutu_Community_Board_Meeting_14_September_2021/clip0003/Te_Awamutu_Community_Board_Meeting_14_September_2021172_clip1.mp4
10937,2817,data/engagement/video/Zoom_Focus_Group/clip0047/Zoom_Focus_Group42_clip4.mp4
10938,2818,data/engagement/video/Dry_Eye_Zoom_Group_October_14_2022/clip0082/Dry_Eye_Zoom_Group_October_14_202277_clip1.mp4
10939,2819,data/engagement/video/Dry_Eye_Zoom_Group_October_14_2022/clip0105/Dry_Eye_Zoom_Group_October_14_202284_clip1.mp4
10940,2820,data/engagement/video/Ask_a_Therapist_How_to_Manage_Mental_Health_During_a_Pandemic/clip0043/Ask_a_Therapist__How_to_Manage_Mental_Health_During_a_Pandemic42_clip1.mp4
10941,4579,data/engagement/video/Group_therapy_video_2/clip0079/Group_therapy_video_255_clip4.mp4
10942,4580,data/engagement/video/Te_Awamutu_Community_Board_Meeting_14_September_2021/clip0087/Te_Awamutu_Community_Board_Meeting_14_September_2021204_clip4.mp4
10943,4581,data/engagement/video/August_Facebook_Live/clip0024/August_Facebook_Live21_clip1.mp4
10944,4582,data/engagement/video/grief_support_group/clip0012/grief_support_group22_clip3.mp4
10945,4583,data/engagement/video/Early_Mid_StageCare_Support_Group_Webinar_10th_September_2021/clip0054/Early_Mid_StageCare_Support_Group_Webinar_10th_September_2021104_clip1.mp4
10946,4584,data/engagement/video/Te_Awamutu_Community_Board_Meeting_14_September_2021/clip0105/Te_Awamutu_Community_Board_Meeting_14_September_2021212_clip7.mp4
10947,4585,data/engagement/video/Group_therapy_video_2/clip0072/Group_therapy_video_253_clip4.mp4
10948,4586,data/engagement/video/zoom_group_therapy_session_1/clip0016/zoom_group_therapy_session_134_clip4.mp4
10949,4587,data/engagement/video/Zoom_Focus_Group/clip0030/Zoom_Focus_Group31_clip5.mp4
10950,4588,data/engagement/video/Zoom_Focus_Group/clip0073/Zoom_Focus_Group68_clip1.mp4
10951,4589,data/engagement/video/Zoom_Focus_Group/clip0055/Zoom_Focus_Group46_clip5.mp4
10952,4590,data/engagement/video/Te_Awamutu_Community_Board_Meeting_14_September_2021/clip0095/Te_Awamutu_Community_Board_Meeting_14_September_2021208_clip3.mp4
10953,4591,data/engagement/video/Dry_Eye_Zoom_Group_October_14_2022/clip0140/Dry_Eye_Zoom_Group_October_14_2022102_clip1.mp4
10954,4592,data/engagement/video/Stroke_Buddies_Support_Group_Meeting_#5/clip0013/Stroke_Buddies_Support_Group_Meeting_#514_clip4.mp4
10955,4593,data/engagement/video/August_Facebook_Live/clip0100/August_Facebook_Live56_clip5.mp4
10956,4594,data/engagement/video/PTSD_Buddies_Zoom_Group_Support_Meeting/clip0032/PTSD_Buddies_Zoom_Group_Support_Meeting25_clip1.mp4
10957,4595,data/engagement/video/Ask_a_Therapist_How_to_Manage_Mental_Health_During_a_Pandemic/clip0083/Ask_a_Therapist__How_to_Manage_Mental_Health_During_a_Pandemic69_clip1.mp4
10958,4596,data/engagement/video/August_Facebook_Live/clip0038/August_Facebook_Live24_clip7.mp4
10959,4597,data/engagement/video/Dry_Eye_Zoom_Group_October_14_2022/clip0135/Dry_Eye_Zoom_Group_October_14_2022101_clip5.mp4
10960,4598,data/engagement/video/Te_Awamutu_Community_Board_Meeting_14_September_2021/clip0124/Te_Awamutu_Community_Board_Meeting_14_September_2021218_clip4.mp4
10961,81,data/engagement/video/Te_Awamutu_Community_Board_Meeting_14_September_2021/clip0058/Te_Awamutu_Community_Board_Meeting_14_September_2021194_clip8.mp4
10962,82,data/engagement/video/Ask_a_Therapist_How_to_Manage_Mental_Health_During_a_Pandemic/clip0054/Ask_a_Therapist__How_to_Manage_Mental_Health_During_a_Pandemic50_clip2.mp4
10963,83,data/engagement/video/Ask_a_Therapist_How_to_Manage_Mental_Health_During_a_Pandemic/clip0109/Ask_a_Therapist__How_to_Manage_Mental_Health_During_a_Pandemic83_clip6.mp4
10964,84,data/engagement/video/Te_Awamutu_Community_Board_Meeting_14_September_2021/clip0066/Te_Awamutu_Community_Board_Meeting_14_September_2021196_clip5.mp4
10965,85,data/engagement/video/Stroke_Buddies_Support_Group_Meeting_#5/clip0042/Stroke_Buddies_Support_Group_Meeting_#561_clip4.mp4
10966,86,data/engagement/video/Group_therapy_video_2/clip0056/Group_therapy_video_241_clip3.mp4
10967,87,data/engagement/video/Dry_Eye_Zoom_Group_October_14_2022/clip0047/Dry_Eye_Zoom_Group_October_14_202250_clip5.mp4
10968,88,data/engagement/video/Dry_Eye_Zoom_Group_October_14_2022/clip0153/Dry_Eye_Zoom_Group_October_14_2022108_clip3.mp4
10969,89,data/engagement/video/Stroke_Buddies_Support_Group_Meeting_#5/clip0069/Stroke_Buddies_Support_Group_Meeting_#590_clip1.mp4
10970,90,data/engagement/video/Group_therapy_video_2/clip0103/Group_therapy_video_271_clip2.mp4
10971,91,data/engagement/video/Stroke_Buddies_Support_Group_Meeting_#5/clip0075/Stroke_Buddies_Support_Group_Meeting_#591_clip1.mp4
10972,92,data/engagement/video/Zoom_Focus_Group/clip0014/Zoom_Focus_Group22_clip2.mp4
10973,93,data/engagement/video/August_Facebook_Live/clip0047/August_Facebook_Live31_clip8.mp4
10974,94,data/engagement/video/August_Facebook_Live/clip0073/August_Facebook_Live45_clip5.mp4
10975,95,data/engagement/video/PCA_Support_Group_Webinar_-_1st_December_2023/clip0019/PCA_Support_Group_Webinar_-_1st_December_2023132_clip6.mp4
10976,96,data/engagement/video/Group_therapy_video_2/clip0062/Group_therapy_video_244_clip5.mp4
10977,97,data/engagement/video/grief_support_group/clip0028/grief_support_group47_clip3.mp4
10978,98,data/engagement/video/Te_Awamutu_Community_Board_Meeting_14_September_2021/clip0033/Te_Awamutu_Community_Board_Meeting_14_September_2021183_clip7.mp4
10979,99,data/engagement/video/Te_Awamutu_Community_Board_Meeting_14_September_2021/clip0053/Te_Awamutu_Community_Board_Meeting_14_September_2021192_clip8.mp4
10980,100,data/engagement/video/Dry_Eye_Zoom_Group_October_14_2022/clip0029/Dry_Eye_Zoom_Group_October_14_202239_clip2.mp4
10981,4898,data/engagement/video/Dry_Eye_Zoom_Group_October_14_2022/clip0039/Dry_Eye_Zoom_Group_October_14_202242_clip2.mp4
10982,4899,data/engagement/video/Group_therapy_video_2/clip0013/Group_therapy_video_29_clip1.mp4
10983,4900,data/engagement/video/Zoom_Focus_Group/clip0050/Zoom_Focus_Group43_clip2.mp4
10984,4901,data/engagement/video/August_Facebook_Live/clip0017/August_Facebook_Live17_clip5.mp4
10985,4902,data/engagement/video/zoom_group_therapy_session_1/clip0044/zoom_group_therapy_session_159_clip2.mp4
10986,4903,data/engagement/video/Group_therapy_video_2/clip0024/Group_therapy_video_214_clip3.mp4
10987,4904,data/engagement/video/August_Facebook_Live/clip0098/August_Facebook_Live56_clip2.mp4
10988,4905,data/engagement/video/August_Facebook_Live/clip0045/August_Facebook_Live29_clip1.mp4
10989,4906,data/engagement/video/August_Facebook_Live/clip0106/August_Facebook_Live57_clip9.mp4
10990,4907,data/engagement/video/Dry_Eye_Zoom_Group_October_14_2022/clip0075/Dry_Eye_Zoom_Group_October_14_202274_clip5.mp4
10991,4908,data/engagement/video/Ask_a_Therapist_How_to_Manage_Mental_Health_During_a_Pandemic/clip0074/Ask_a_Therapist__How_to_Manage_Mental_Health_During_a_Pandemic65_clip1.mp4
10992,4909,data/engagement/video/Dry_Eye_Zoom_Group_October_14_2022/clip0050/Dry_Eye_Zoom_Group_October_14_202250_clip4.mp4
10993,4910,data/engagement/video/August_Facebook_Live/clip0040/August_Facebook_Live26_clip1.mp4
10994,4911,data/engagement/video/Zoom_Focus_Group/clip0021/Zoom_Focus_Group25_clip5.mp4
10995,4912,data/engagement/video/Te_Awamutu_Community_Board_Meeting_14_September_2021/clip0065/Te_Awamutu_Community_Board_Meeting_14_September_2021195_clip2.mp4
10996,4913,data/engagement/video/Dry_Eye_Zoom_Group_October_14_2022/clip0153/Dry_Eye_Zoom_Group_October_14_2022108_clip2.mp4
10997,4914,data/engagement/video/Zoom_Focus_Group/clip0100/Zoom_Focus_Group95_clip6.mp4
10998,4915,data/engagement/video/Zoom_Focus_Group/clip0098/Zoom_Focus_Group93_clip5.mp4
10999,4916,data/engagement/video/Te_Awamutu_Community_Board_Meeting_14_September_2021/clip0041/Te_Awamutu_Community_Board_Meeting_14_September_2021186_clip4.mp4
11000,4917,data/engagement/video/Mock_Group_Therapy_Session_Substance_Abuse/clip0018/Mock_Group_Therapy_Session_Substance_Abuse29_clip1.mp4
11001,1981,data/engagement/video/Stroke_Buddies_Support_Group_Meeting_#5/clip0039/Stroke_Buddies_Support_Group_Meeting_#554_clip1.mp4
11002,1982,data/engagement/video/August_Facebook_Live/clip0095/August_Facebook_Live56_clip7.mp4
11003,1983,data/engagement/video/Te_Awamutu_Community_Board_Meeting_14_September_2021/clip0005/Te_Awamutu_Community_Board_Meeting_14_September_2021174_clip8.mp4
11004,1984,data/engagement/video/Early_Mid_StageCare_Support_Group_Webinar_10th_September_2021/clip0046/Early_Mid_StageCare_Support_Group_Webinar_10th_September_2021102_clip4.mp4
11005,1985,data/engagement/video/zoom_group_therapy_session_1/clip0062/zoom_group_therapy_session_179_clip2.mp4
11006,1986,data/engagement/video/Ask_a_Therapist_How_to_Manage_Mental_Health_During_a_Pandemic/clip0112/Ask_a_Therapist__How_to_Manage_Mental_Health_During_a_Pandemic87_clip6.mp4
11007,1987,data/engagement/video/Ask_a_Therapist_How_to_Manage_Mental_Health_During_a_Pandemic/clip0101/Ask_a_Therapist__How_to_Manage_Mental_Health_During_a_Pandemic75_clip4.mp4
11008,1988,data/engagement/video/Dry_Eye_Zoom_Group_October_14_2022/clip0046/Dry_Eye_Zoom_Group_October_14_202249_clip1.mp4
11009,1989,data/engagement/video/Dry_Eye_Zoom_Group_October_14_2022/clip0138/Dry_Eye_Zoom_Group_October_14_2022102_clip1.mp4
11010,1990,data/engagement/video/August_Facebook_Live/clip0091/August_Facebook_Live54_clip2.mp4
11011,1991,data/engagement/video/Stroke_Buddies_Support_Group_Meeting_#5/clip0045/Stroke_Buddies_Support_Group_Meeting_#565_clip3.mp4
11012,1992,data/engagement/video/Early_Mid_StageCare_Support_Group_Webinar_10th_September_2021/clip0017/Early_Mid_StageCare_Support_Group_Webinar_10th_September_202176_clip2.mp4
11013,1993,data/engagement/video/August_Facebook_Live/clip0045/August_Facebook_Live29_clip6.mp4
11014,1994,data/engagement/video/August_Facebook_Live/clip0055/August_Facebook_Live34_clip1.mp4
11015,1995,data/engagement/video/Zoom_Focus_Group/clip0084/Zoom_Focus_Group79_clip5.mp4
