listener_clip_uid,listener_video_path,listener_text_path,listener_audio_path,listener_openface_path,speaker_video_path,speaker_text_path,speaker_audio_path,speaker_openface_path,engagement
Te_Awamutu_Community_Board_Meeting_14_September_2021_clip0122,data/engagement/video/Te_Awamutu_Community_Board_Meeting_14_September_2021/clip0122/Te_Awamutu_Community_Board_Meeting_14_September_2021218_clip7.mp4,data/engagement/text/Te_Awamutu_Community_Board_Meeting_14_September_2021/clip0122/Te_Awamutu_Community_Board_Meeting_14_September_2021218_clip7.txt,data/engagement/audio/Te_Awamutu_Community_Board_Meeting_14_September_2021/clip0122/Te_Awamutu_Community_Board_Meeting_14_September_2021218_clip7.wav,data/engagement/featopenface/Te_Awamutu_Community_Board_Meeting_14_September_2021/clip0122/Te_Awamutu_Community_Board_Meeting_14_September_2021218_clip7.csv,data/engagement/video/Te_Awamutu_Community_Board_Meeting_14_September_2021/clip0122/Te_Awamutu_Community_Board_Meeting_14_September_2021218_clip5.mp4,data/engagement/text/Te_Awamutu_Community_Board_Meeting_14_September_2021/clip0122/Te_Awamutu_Community_Board_Meeting_14_September_2021218_clip5.txt,data/engagement/audio/Te_Awamutu_Community_Board_Meeting_14_September_2021/clip0122/Te_Awamutu_Community_Board_Meeting_14_September_2021218_clip5.wav,data/engagement/featopenface/Te_Awamutu_Community_Board_Meeting_14_September_2021/clip0122/Te_Awamutu_Community_Board_Meeting_14_September_2021218_clip5.csv,0.04333333333333326
Te_Awamutu_Community_Board_Meeting_14_September_2021_clip0123,data/engagement/video/Te_Awamutu_Community_Board_Meeting_14_September_2021/clip0123/Te_Awamutu_Community_Board_Meeting_14_September_2021218_clip2.mp4,data/engagement/text/Te_Awamutu_Community_Board_Meeting_14_September_2021/clip0123/Te_Awamutu_Community_Board_Meeting_14_September_2021218_clip2.txt,data/engagement/audio/Te_Awamutu_Community_Board_Meeting_14_September_2021/clip0123/Te_Awamutu_Community_Board_Meeting_14_September_2021218_clip2.wav,data/engagement/featopenface/Te_Awamutu_Community_Board_Meeting_14_September_2021/clip0123/Te_Awamutu_Community_Board_Meeting_14_September_2021218_clip2.csv,data/engagement/video/Te_Awamutu_Community_Board_Meeting_14_September_2021/clip0123/Te_Awamutu_Community_Board_Meeting_14_September_2021218_clip5.mp4,data/engagement/text/Te_Awamutu_Community_Board_Meeting_14_September_2021/clip0123/Te_Awamutu_Community_Board_Meeting_14_September_2021218_clip5.txt,data/engagement/audio/Te_Awamutu_Community_Board_Meeting_14_September_2021/clip0123/Te_Awamutu_Community_Board_Meeting_14_September_2021218_clip5.wav,data/engagement/featopenface/Te_Awamutu_Community_Board_Meeting_14_September_2021/clip0123/Te_Awamutu_Community_Board_Meeting_14_September_2021218_clip5.csv,0.07666666666666663
Te_Awamutu_Community_Board_Meeting_14_September_2021_clip0123,data/engagement/video/Te_Awamutu_Community_Board_Meeting_14_September_2021/clip0123/Te_Awamutu_Community_Board_Meeting_14_September_2021218_clip4.mp4,data/engagement/text/Te_Awamutu_Community_Board_Meeting_14_September_2021/clip0123/Te_Awamutu_Community_Board_Meeting_14_September_2021218_clip4.txt,data/engagement/audio/Te_Awamutu_Community_Board_Meeting_14_September_2021/clip0123/Te_Awamutu_Community_Board_Meeting_14_September_2021218_clip4.wav,data/engagement/featopenface/Te_Awamutu_Community_Board_Meeting_14_September_2021/clip0123/Te_Awamutu_Community_Board_Meeting_14_September_2021218_clip4.csv,data/engagement/video/Te_Awamutu_Community_Board_Meeting_14_September_2021/clip0123/Te_Awamutu_Community_Board_Meeting_14_September_2021218_clip5.mp4,data/engagement/text/Te_Awamutu_Community_Board_Meeting_14_September_2021/clip0123/Te_Awamutu_Community_Board_Meeting_14_September_2021218_clip5.txt,data/engagement/audio/Te_Awamutu_Community_Board_Meeting_14_September_2021/clip0123/Te_Awamutu_Community_Board_Meeting_14_September_2021218_clip5.wav,data/engagement/featopenface/Te_Awamutu_Community_Board_Meeting_14_September_2021/clip0123/Te_Awamutu_Community_Board_Meeting_14_September_2021218_clip5.csv,0.02666666666666668
Te_Awamutu_Community_Board_Meeting_14_September_2021_clip0123,data/engagement/video/Te_Awamutu_Community_Board_Meeting_14_September_2021/clip0123/Te_Awamutu_Community_Board_Meeting_14_September_2021218_clip7.mp4,data/engagement/text/Te_Awamutu_Community_Board_Meeting_14_September_2021/clip0123/Te_Awamutu_Community_Board_Meeting_14_September_2021218_clip7.txt,data/engagement/audio/Te_Awamutu_Community_Board_Meeting_14_September_2021/clip0123/Te_Awamutu_Community_Board_Meeting_14_September_2021218_clip7.wav,data/engagement/featopenface/Te_Awamutu_Community_Board_Meeting_14_September_2021/clip0123/Te_Awamutu_Community_Board_Meeting_14_September_2021218_clip7.csv,data/engagement/video/Te_Awamutu_Community_Board_Meeting_14_September_2021/clip0123/Te_Awamutu_Community_Board_Meeting_14_September_2021218_clip5.mp4,data/engagement/text/Te_Awamutu_Community_Board_Meeting_14_September_2021/clip0123/Te_Awamutu_Community_Board_Meeting_14_September_2021218_clip5.txt,data/engagement/audio/Te_Awamutu_Community_Board_Meeting_14_September_2021/clip0123/Te_Awamutu_Community_Board_Meeting_14_September_2021218_clip5.wav,data/engagement/featopenface/Te_Awamutu_Community_Board_Meeting_14_September_2021/clip0123/Te_Awamutu_Community_Board_Meeting_14_September_2021218_clip5.csv,-0.10666666666666665
Te_Awamutu_Community_Board_Meeting_14_September_2021_clip0124,data/engagement/video/Te_Awamutu_Community_Board_Meeting_14_September_2021/clip0124/Te_Awamutu_Community_Board_Meeting_14_September_2021218_clip2.mp4,data/engagement/text/Te_Awamutu_Community_Board_Meeting_14_September_2021/clip0124/Te_Awamutu_Community_Board_Meeting_14_September_2021218_clip2.txt,data/engagement/audio/Te_Awamutu_Community_Board_Meeting_14_September_2021/clip0124/Te_Awamutu_Community_Board_Meeting_14_September_2021218_clip2.wav,data/engagement/featopenface/Te_Awamutu_Community_Board_Meeting_14_September_2021/clip0124/Te_Awamutu_Community_Board_Meeting_14_September_2021218_clip2.csv,data/engagement/video/Te_Awamutu_Community_Board_Meeting_14_September_2021/clip0124/Te_Awamutu_Community_Board_Meeting_14_September_2021218_clip5.mp4,data/engagement/text/Te_Awamutu_Community_Board_Meeting_14_September_2021/clip0124/Te_Awamutu_Community_Board_Meeting_14_September_2021218_clip5.txt,data/engagement/audio/Te_Awamutu_Community_Board_Meeting_14_September_2021/clip0124/Te_Awamutu_Community_Board_Meeting_14_September_2021218_clip5.wav,data/engagement/featopenface/Te_Awamutu_Community_Board_Meeting_14_September_2021/clip0124/Te_Awamutu_Community_Board_Meeting_14_September_2021218_clip5.csv,-2.7755575615628914e-17
Te_Awamutu_Community_Board_Meeting_14_September_2021_clip0124,data/engagement/video/Te_Awamutu_Community_Board_Meeting_14_September_2021/clip0124/Te_Awamutu_Community_Board_Meeting_14_September_2021218_clip6.mp4,data/engagement/text/Te_Awamutu_Community_Board_Meeting_14_September_2021/clip0124/Te_Awamutu_Community_Board_Meeting_14_September_2021218_clip6.txt,data/engagement/audio/Te_Awamutu_Community_Board_Meeting_14_September_2021/clip0124/Te_Awamutu_Community_Board_Meeting_14_September_2021218_clip6.wav,data/engagement/featopenface/Te_Awamutu_Community_Board_Meeting_14_September_2021/clip0124/Te_Awamutu_Community_Board_Meeting_14_September_2021218_clip6.csv,data/engagement/video/Te_Awamutu_Community_Board_Meeting_14_September_2021/clip0124/Te_Awamutu_Community_Board_Meeting_14_September_2021218_clip5.mp4,data/engagement/text/Te_Awamutu_Community_Board_Meeting_14_September_2021/clip0124/Te_Awamutu_Community_Board_Meeting_14_September_2021218_clip5.txt,data/engagement/audio/Te_Awamutu_Community_Board_Meeting_14_September_2021/clip0124/Te_Awamutu_Community_Board_Meeting_14_September_2021218_clip5.wav,data/engagement/featopenface/Te_Awamutu_Community_Board_Meeting_14_September_2021/clip0124/Te_Awamutu_Community_Board_Meeting_14_September_2021218_clip5.csv,-0.36
Te_Awamutu_Community_Board_Meeting_14_September_2021_clip0124,data/engagement/video/Te_Awamutu_Community_Board_Meeting_14_September_2021/clip0124/Te_Awamutu_Community_Board_Meeting_14_September_2021218_clip7.mp4,data/engagement/text/Te_Awamutu_Community_Board_Meeting_14_September_2021/clip0124/Te_Awamutu_Community_Board_Meeting_14_September_2021218_clip7.txt,data/engagement/audio/Te_Awamutu_Community_Board_Meeting_14_September_2021/clip0124/Te_Awamutu_Community_Board_Meeting_14_September_2021218_clip7.wav,data/engagement/featopenface/Te_Awamutu_Community_Board_Meeting_14_September_2021/clip0124/Te_Awamutu_Community_Board_Meeting_14_September_2021218_clip7.csv,data/engagement/video/Te_Awamutu_Community_Board_Meeting_14_September_2021/clip0124/Te_Awamutu_Community_Board_Meeting_14_September_2021218_clip5.mp4,data/engagement/text/Te_Awamutu_Community_Board_Meeting_14_September_2021/clip0124/Te_Awamutu_Community_Board_Meeting_14_September_2021218_clip5.txt,data/engagement/audio/Te_Awamutu_Community_Board_Meeting_14_September_2021/clip0124/Te_Awamutu_Community_Board_Meeting_14_September_2021218_clip5.wav,data/engagement/featopenface/Te_Awamutu_Community_Board_Meeting_14_September_2021/clip0124/Te_Awamutu_Community_Board_Meeting_14_September_2021218_clip5.csv,-0.21333333333333332
Te_Awamutu_Community_Board_Meeting_14_September_2021_clip0125,data/engagement/video/Te_Awamutu_Community_Board_Meeting_14_September_2021/clip0125/Te_Awamutu_Community_Board_Meeting_14_September_2021218_clip1.mp4,data/engagement/text/Te_Awamutu_Community_Board_Meeting_14_September_2021/clip0125/Te_Awamutu_Community_Board_Meeting_14_September_2021218_clip1.txt,data/engagement/audio/Te_Awamutu_Community_Board_Meeting_14_September_2021/clip0125/Te_Awamutu_Community_Board_Meeting_14_September_2021218_clip1.wav,data/engagement/featopenface/Te_Awamutu_Community_Board_Meeting_14_September_2021/clip0125/Te_Awamutu_Community_Board_Meeting_14_September_2021218_clip1.csv,data/engagement/video/Te_Awamutu_Community_Board_Meeting_14_September_2021/clip0125/Te_Awamutu_Community_Board_Meeting_14_September_2021218_clip5.mp4,data/engagement/text/Te_Awamutu_Community_Board_Meeting_14_September_2021/clip0125/Te_Awamutu_Community_Board_Meeting_14_September_2021218_clip5.txt,data/engagement/audio/Te_Awamutu_Community_Board_Meeting_14_September_2021/clip0125/Te_Awamutu_Community_Board_Meeting_14_September_2021218_clip5.wav,data/engagement/featopenface/Te_Awamutu_Community_Board_Meeting_14_September_2021/clip0125/Te_Awamutu_Community_Board_Meeting_14_September_2021218_clip5.csv,-0.37333333333333324
Te_Awamutu_Community_Board_Meeting_14_September_2021_clip0125,data/engagement/video/Te_Awamutu_Community_Board_Meeting_14_September_2021/clip0125/Te_Awamutu_Community_Board_Meeting_14_September_2021218_clip2.mp4,data/engagement/text/Te_Awamutu_Community_Board_Meeting_14_September_2021/clip0125/Te_Awamutu_Community_Board_Meeting_14_September_2021218_clip2.txt,data/engagement/audio/Te_Awamutu_Community_Board_Meeting_14_September_2021/clip0125/Te_Awamutu_Community_Board_Meeting_14_September_2021218_clip2.wav,data/engagement/featopenface/Te_Awamutu_Community_Board_Meeting_14_September_2021/clip0125/Te_Awamutu_Community_Board_Meeting_14_September_2021218_clip2.csv,data/engagement/video/Te_Awamutu_Community_Board_Meeting_14_September_2021/clip0125/Te_Awamutu_Community_Board_Meeting_14_September_2021218_clip5.mp4,data/engagement/text/Te_Awamutu_Community_Board_Meeting_14_September_2021/clip0125/Te_Awamutu_Community_Board_Meeting_14_September_2021218_clip5.txt,data/engagement/audio/Te_Awamutu_Community_Board_Meeting_14_September_2021/clip0125/Te_Awamutu_Community_Board_Meeting_14_September_2021218_clip5.wav,data/engagement/featopenface/Te_Awamutu_Community_Board_Meeting_14_September_2021/clip0125/Te_Awamutu_Community_Board_Meeting_14_September_2021218_clip5.csv,-0.18333333333333335
Te_Awamutu_Community_Board_Meeting_14_September_2021_clip0125,data/engagement/video/Te_Awamutu_Community_Board_Meeting_14_September_2021/clip0125/Te_Awamutu_Community_Board_Meeting_14_September_2021218_clip4.mp4,data/engagement/text/Te_Awamutu_Community_Board_Meeting_14_September_2021/clip0125/Te_Awamutu_Community_Board_Meeting_14_September_2021218_clip4.txt,data/engagement/audio/Te_Awamutu_Community_Board_Meeting_14_September_2021/clip0125/Te_Awamutu_Community_Board_Meeting_14_September_2021218_clip4.wav,data/engagement/featopenface/Te_Awamutu_Community_Board_Meeting_14_September_2021/clip0125/Te_Awamutu_Community_Board_Meeting_14_September_2021218_clip4.csv,data/engagement/video/Te_Awamutu_Community_Board_Meeting_14_September_2021/clip0125/Te_Awamutu_Community_Board_Meeting_14_September_2021218_clip5.mp4,data/engagement/text/Te_Awamutu_Community_Board_Meeting_14_September_2021/clip0125/Te_Awamutu_Community_Board_Meeting_14_September_2021218_clip5.txt,data/engagement/audio/Te_Awamutu_Community_Board_Meeting_14_September_2021/clip0125/Te_Awamutu_Community_Board_Meeting_14_September_2021218_clip5.wav,data/engagement/featopenface/Te_Awamutu_Community_Board_Meeting_14_September_2021/clip0125/Te_Awamutu_Community_Board_Meeting_14_September_2021218_clip5.csv,-0.3466666666666666
Te_Awamutu_Community_Board_Meeting_14_September_2021_clip0125,data/engagement/video/Te_Awamutu_Community_Board_Meeting_14_September_2021/clip0125/Te_Awamutu_Community_Board_Meeting_14_September_2021218_clip6.mp4,data/engagement/text/Te_Awamutu_Community_Board_Meeting_14_September_2021/clip0125/Te_Awamutu_Community_Board_Meeting_14_September_2021218_clip6.txt,data/engagement/audio/Te_Awamutu_Community_Board_Meeting_14_September_2021/clip0125/Te_Awamutu_Community_Board_Meeting_14_September_2021218_clip6.wav,data/engagement/featopenface/Te_Awamutu_Community_Board_Meeting_14_September_2021/clip0125/Te_Awamutu_Community_Board_Meeting_14_September_2021218_clip6.csv,data/engagement/video/Te_Awamutu_Community_Board_Meeting_14_September_2021/clip0125/Te_Awamutu_Community_Board_Meeting_14_September_2021218_clip5.mp4,data/engagement/text/Te_Awamutu_Community_Board_Meeting_14_September_2021/clip0125/Te_Awamutu_Community_Board_Meeting_14_September_2021218_clip5.txt,data/engagement/audio/Te_Awamutu_Community_Board_Meeting_14_September_2021/clip0125/Te_Awamutu_Community_Board_Meeting_14_September_2021218_clip5.wav,data/engagement/featopenface/Te_Awamutu_Community_Board_Meeting_14_September_2021/clip0125/Te_Awamutu_Community_Board_Meeting_14_September_2021218_clip5.csv,-0.04999999999999994
Te_Awamutu_Community_Board_Meeting_14_September_2021_clip0125,data/engagement/video/Te_Awamutu_Community_Board_Meeting_14_September_2021/clip0125/Te_Awamutu_Community_Board_Meeting_14_September_2021218_clip7.mp4,data/engagement/text/Te_Awamutu_Community_Board_Meeting_14_September_2021/clip0125/Te_Awamutu_Community_Board_Meeting_14_September_2021218_clip7.txt,data/engagement/audio/Te_Awamutu_Community_Board_Meeting_14_September_2021/clip0125/Te_Awamutu_Community_Board_Meeting_14_September_2021218_clip7.wav,data/engagement/featopenface/Te_Awamutu_Community_Board_Meeting_14_September_2021/clip0125/Te_Awamutu_Community_Board_Meeting_14_September_2021218_clip7.csv,data/engagement/video/Te_Awamutu_Community_Board_Meeting_14_September_2021/clip0125/Te_Awamutu_Community_Board_Meeting_14_September_2021218_clip5.mp4,data/engagement/text/Te_Awamutu_Community_Board_Meeting_14_September_2021/clip0125/Te_Awamutu_Community_Board_Meeting_14_September_2021218_clip5.txt,data/engagement/audio/Te_Awamutu_Community_Board_Meeting_14_September_2021/clip0125/Te_Awamutu_Community_Board_Meeting_14_September_2021218_clip5.wav,data/engagement/featopenface/Te_Awamutu_Community_Board_Meeting_14_September_2021/clip0125/Te_Awamutu_Community_Board_Meeting_14_September_2021218_clip5.csv,-0.013333333333333319
Te_Awamutu_Community_Board_Meeting_14_September_2021_clip0126,data/engagement/video/Te_Awamutu_Community_Board_Meeting_14_September_2021/clip0126/Te_Awamutu_Community_Board_Meeting_14_September_2021219_clip1.mp4,data/engagement/text/Te_Awamutu_Community_Board_Meeting_14_September_2021/clip0126/Te_Awamutu_Community_Board_Meeting_14_September_2021219_clip1.txt,data/engagement/audio/Te_Awamutu_Community_Board_Meeting_14_September_2021/clip0126/Te_Awamutu_Community_Board_Meeting_14_September_2021219_clip1.wav,data/engagement/featopenface/Te_Awamutu_Community_Board_Meeting_14_September_2021/clip0126/Te_Awamutu_Community_Board_Meeting_14_September_2021219_clip1.csv,data/engagement/video/Te_Awamutu_Community_Board_Meeting_14_September_2021/clip0126/Te_Awamutu_Community_Board_Meeting_14_September_2021219_clip5.mp4,data/engagement/text/Te_Awamutu_Community_Board_Meeting_14_September_2021/clip0126/Te_Awamutu_Community_Board_Meeting_14_September_2021219_clip5.txt,data/engagement/audio/Te_Awamutu_Community_Board_Meeting_14_September_2021/clip0126/Te_Awamutu_Community_Board_Meeting_14_September_2021219_clip5.wav,data/engagement/featopenface/Te_Awamutu_Community_Board_Meeting_14_September_2021/clip0126/Te_Awamutu_Community_Board_Meeting_14_September_2021219_clip5.csv,-0.36
Te_Awamutu_Community_Board_Meeting_14_September_2021_clip0126,data/engagement/video/Te_Awamutu_Community_Board_Meeting_14_September_2021/clip0126/Te_Awamutu_Community_Board_Meeting_14_September_2021219_clip4.mp4,data/engagement/text/Te_Awamutu_Community_Board_Meeting_14_September_2021/clip0126/Te_Awamutu_Community_Board_Meeting_14_September_2021219_clip4.txt,data/engagement/audio/Te_Awamutu_Community_Board_Meeting_14_September_2021/clip0126/Te_Awamutu_Community_Board_Meeting_14_September_2021219_clip4.wav,data/engagement/featopenface/Te_Awamutu_Community_Board_Meeting_14_September_2021/clip0126/Te_Awamutu_Community_Board_Meeting_14_September_2021219_clip4.csv,data/engagement/video/Te_Awamutu_Community_Board_Meeting_14_September_2021/clip0126/Te_Awamutu_Community_Board_Meeting_14_September_2021219_clip5.mp4,data/engagement/text/Te_Awamutu_Community_Board_Meeting_14_September_2021/clip0126/Te_Awamutu_Community_Board_Meeting_14_September_2021219_clip5.txt,data/engagement/audio/Te_Awamutu_Community_Board_Meeting_14_September_2021/clip0126/Te_Awamutu_Community_Board_Meeting_14_September_2021219_clip5.wav,data/engagement/featopenface/Te_Awamutu_Community_Board_Meeting_14_September_2021/clip0126/Te_Awamutu_Community_Board_Meeting_14_September_2021219_clip5.csv,-0.22666666666666663
Te_Awamutu_Community_Board_Meeting_14_September_2021_clip0126,data/engagement/video/Te_Awamutu_Community_Board_Meeting_14_September_2021/clip0126/Te_Awamutu_Community_Board_Meeting_14_September_2021219_clip6.mp4,data/engagement/text/Te_Awamutu_Community_Board_Meeting_14_September_2021/clip0126/Te_Awamutu_Community_Board_Meeting_14_September_2021219_clip6.txt,data/engagement/audio/Te_Awamutu_Community_Board_Meeting_14_September_2021/clip0126/Te_Awamutu_Community_Board_Meeting_14_September_2021219_clip6.wav,data/engagement/featopenface/Te_Awamutu_Community_Board_Meeting_14_September_2021/clip0126/Te_Awamutu_Community_Board_Meeting_14_September_2021219_clip6.csv,data/engagement/video/Te_Awamutu_Community_Board_Meeting_14_September_2021/clip0126/Te_Awamutu_Community_Board_Meeting_14_September_2021219_clip5.mp4,data/engagement/text/Te_Awamutu_Community_Board_Meeting_14_September_2021/clip0126/Te_Awamutu_Community_Board_Meeting_14_September_2021219_clip5.txt,data/engagement/audio/Te_Awamutu_Community_Board_Meeting_14_September_2021/clip0126/Te_Awamutu_Community_Board_Meeting_14_September_2021219_clip5.wav,data/engagement/featopenface/Te_Awamutu_Community_Board_Meeting_14_September_2021/clip0126/Te_Awamutu_Community_Board_Meeting_14_September_2021219_clip5.csv,0.0333333333333333
Te_Awamutu_Community_Board_Meeting_14_September_2021_clip0126,data/engagement/video/Te_Awamutu_Community_Board_Meeting_14_September_2021/clip0126/Te_Awamutu_Community_Board_Meeting_14_September_2021219_clip7.mp4,data/engagement/text/Te_Awamutu_Community_Board_Meeting_14_September_2021/clip0126/Te_Awamutu_Community_Board_Meeting_14_September_2021219_clip7.txt,data/engagement/audio/Te_Awamutu_Community_Board_Meeting_14_September_2021/clip0126/Te_Awamutu_Community_Board_Meeting_14_September_2021219_clip7.wav,data/engagement/featopenface/Te_Awamutu_Community_Board_Meeting_14_September_2021/clip0126/Te_Awamutu_Community_Board_Meeting_14_September_2021219_clip7.csv,data/engagement/video/Te_Awamutu_Community_Board_Meeting_14_September_2021/clip0126/Te_Awamutu_Community_Board_Meeting_14_September_2021219_clip5.mp4,data/engagement/text/Te_Awamutu_Community_Board_Meeting_14_September_2021/clip0126/Te_Awamutu_Community_Board_Meeting_14_September_2021219_clip5.txt,data/engagement/audio/Te_Awamutu_Community_Board_Meeting_14_September_2021/clip0126/Te_Awamutu_Community_Board_Meeting_14_September_2021219_clip5.wav,data/engagement/featopenface/Te_Awamutu_Community_Board_Meeting_14_September_2021/clip0126/Te_Awamutu_Community_Board_Meeting_14_September_2021219_clip5.csv,-0.006666666666666659
Te_Awamutu_Community_Board_Meeting_14_September_2021_clip0127,data/engagement/video/Te_Awamutu_Community_Board_Meeting_14_September_2021/clip0127/Te_Awamutu_Community_Board_Meeting_14_September_2021220_clip2.mp4,data/engagement/text/Te_Awamutu_Community_Board_Meeting_14_September_2021/clip0127/Te_Awamutu_Community_Board_Meeting_14_September_2021220_clip2.txt,data/engagement/audio/Te_Awamutu_Community_Board_Meeting_14_September_2021/clip0127/Te_Awamutu_Community_Board_Meeting_14_September_2021220_clip2.wav,data/engagement/featopenface/Te_Awamutu_Community_Board_Meeting_14_September_2021/clip0127/Te_Awamutu_Community_Board_Meeting_14_September_2021220_clip2.csv,data/engagement/video/Te_Awamutu_Community_Board_Meeting_14_September_2021/clip0127/Te_Awamutu_Community_Board_Meeting_14_September_2021220_clip5.mp4,data/engagement/text/Te_Awamutu_Community_Board_Meeting_14_September_2021/clip0127/Te_Awamutu_Community_Board_Meeting_14_September_2021220_clip5.txt,data/engagement/audio/Te_Awamutu_Community_Board_Meeting_14_September_2021/clip0127/Te_Awamutu_Community_Board_Meeting_14_September_2021220_clip5.wav,data/engagement/featopenface/Te_Awamutu_Community_Board_Meeting_14_September_2021/clip0127/Te_Awamutu_Community_Board_Meeting_14_September_2021220_clip5.csv,-0.13666666666666666
Te_Awamutu_Community_Board_Meeting_14_September_2021_clip0127,data/engagement/video/Te_Awamutu_Community_Board_Meeting_14_September_2021/clip0127/Te_Awamutu_Community_Board_Meeting_14_September_2021220_clip4.mp4,data/engagement/text/Te_Awamutu_Community_Board_Meeting_14_September_2021/clip0127/Te_Awamutu_Community_Board_Meeting_14_September_2021220_clip4.txt,data/engagement/audio/Te_Awamutu_Community_Board_Meeting_14_September_2021/clip0127/Te_Awamutu_Community_Board_Meeting_14_September_2021220_clip4.wav,data/engagement/featopenface/Te_Awamutu_Community_Board_Meeting_14_September_2021/clip0127/Te_Awamutu_Community_Board_Meeting_14_September_2021220_clip4.csv,data/engagement/video/Te_Awamutu_Community_Board_Meeting_14_September_2021/clip0127/Te_Awamutu_Community_Board_Meeting_14_September_2021220_clip5.mp4,data/engagement/text/Te_Awamutu_Community_Board_Meeting_14_September_2021/clip0127/Te_Awamutu_Community_Board_Meeting_14_September_2021220_clip5.txt,data/engagement/audio/Te_Awamutu_Community_Board_Meeting_14_September_2021/clip0127/Te_Awamutu_Community_Board_Meeting_14_September_2021220_clip5.wav,data/engagement/featopenface/Te_Awamutu_Community_Board_Meeting_14_September_2021/clip0127/Te_Awamutu_Community_Board_Meeting_14_September_2021220_clip5.csv,-0.2533333333333333
Te_Awamutu_Community_Board_Meeting_14_September_2021_clip0127,data/engagement/video/Te_Awamutu_Community_Board_Meeting_14_September_2021/clip0127/Te_Awamutu_Community_Board_Meeting_14_September_2021220_clip6.mp4,data/engagement/text/Te_Awamutu_Community_Board_Meeting_14_September_2021/clip0127/Te_Awamutu_Community_Board_Meeting_14_September_2021220_clip6.txt,data/engagement/audio/Te_Awamutu_Community_Board_Meeting_14_September_2021/clip0127/Te_Awamutu_Community_Board_Meeting_14_September_2021220_clip6.wav,data/engagement/featopenface/Te_Awamutu_Community_Board_Meeting_14_September_2021/clip0127/Te_Awamutu_Community_Board_Meeting_14_September_2021220_clip6.csv,data/engagement/video/Te_Awamutu_Community_Board_Meeting_14_September_2021/clip0127/Te_Awamutu_Community_Board_Meeting_14_September_2021220_clip5.mp4,data/engagement/text/Te_Awamutu_Community_Board_Meeting_14_September_2021/clip0127/Te_Awamutu_Community_Board_Meeting_14_September_2021220_clip5.txt,data/engagement/audio/Te_Awamutu_Community_Board_Meeting_14_September_2021/clip0127/Te_Awamutu_Community_Board_Meeting_14_September_2021220_clip5.wav,data/engagement/featopenface/Te_Awamutu_Community_Board_Meeting_14_September_2021/clip0127/Te_Awamutu_Community_Board_Meeting_14_September_2021220_clip5.csv,-0.0533333333333333
Te_Awamutu_Community_Board_Meeting_14_September_2021_clip0127,data/engagement/video/Te_Awamutu_Community_Board_Meeting_14_September_2021/clip0127/Te_Awamutu_Community_Board_Meeting_14_September_2021220_clip7.mp4,data/engagement/text/Te_Awamutu_Community_Board_Meeting_14_September_2021/clip0127/Te_Awamutu_Community_Board_Meeting_14_September_2021220_clip7.txt,data/engagement/audio/Te_Awamutu_Community_Board_Meeting_14_September_2021/clip0127/Te_Awamutu_Community_Board_Meeting_14_September_2021220_clip7.wav,data/engagement/featopenface/Te_Awamutu_Community_Board_Meeting_14_September_2021/clip0127/Te_Awamutu_Community_Board_Meeting_14_September_2021220_clip7.csv,data/engagement/video/Te_Awamutu_Community_Board_Meeting_14_September_2021/clip0127/Te_Awamutu_Community_Board_Meeting_14_September_2021220_clip5.mp4,data/engagement/text/Te_Awamutu_Community_Board_Meeting_14_September_2021/clip0127/Te_Awamutu_Community_Board_Meeting_14_September_2021220_clip5.txt,data/engagement/audio/Te_Awamutu_Community_Board_Meeting_14_September_2021/clip0127/Te_Awamutu_Community_Board_Meeting_14_September_2021220_clip5.wav,data/engagement/featopenface/Te_Awamutu_Community_Board_Meeting_14_September_2021/clip0127/Te_Awamutu_Community_Board_Meeting_14_September_2021220_clip5.csv,-0.07999999999999996
Te_Awamutu_Community_Board_Meeting_14_September_2021_clip0128,data/engagement/video/Te_Awamutu_Community_Board_Meeting_14_September_2021/clip0128/Te_Awamutu_Community_Board_Meeting_14_September_2021220_clip1.mp4,data/engagement/text/Te_Awamutu_Community_Board_Meeting_14_September_2021/clip0128/Te_Awamutu_Community_Board_Meeting_14_September_2021220_clip1.txt,data/engagement/audio/Te_Awamutu_Community_Board_Meeting_14_September_2021/clip0128/Te_Awamutu_Community_Board_Meeting_14_September_2021220_clip1.wav,data/engagement/featopenface/Te_Awamutu_Community_Board_Meeting_14_September_2021/clip0128/Te_Awamutu_Community_Board_Meeting_14_September_2021220_clip1.csv,data/engagement/video/Te_Awamutu_Community_Board_Meeting_14_September_2021/clip0128/Te_Awamutu_Community_Board_Meeting_14_September_2021220_clip5.mp4,data/engagement/text/Te_Awamutu_Community_Board_Meeting_14_September_2021/clip0128/Te_Awamutu_Community_Board_Meeting_14_September_2021220_clip5.txt,data/engagement/audio/Te_Awamutu_Community_Board_Meeting_14_September_2021/clip0128/Te_Awamutu_Community_Board_Meeting_14_September_2021220_clip5.wav,data/engagement/featopenface/Te_Awamutu_Community_Board_Meeting_14_September_2021/clip0128/Te_Awamutu_Community_Board_Meeting_14_September_2021220_clip5.csv,-0.02000000000000001
