listener_clip_uid,listener_video_path,listener_text_path,listener_audio_path,listener_openface_path,speaker_video_path,speaker_text_path,speaker_audio_path,speaker_openface_path,engagement
Te_Awamutu_Community_Board_Meeting_14_September_2021_clip0131,data/engagement/featopenface/Te_Awamutu_Community_Board_Meeting_14_September_2021/clip0131/Te_Awamutu_Community_Board_Meeting_14_September_2021221_clip6.csv,data/engagement/text/Te_Awamutu_Community_Board_Meeting_14_September_2021/clip0131/Te_Awamutu_Community_Board_Meeting_14_September_2021221_clip6.txt,features/audio/Te_Awamutu_Community_Board_Meeting_14_September_2021/clip0131/Te_Awamutu_Community_Board_Meeting_14_September_2021221_clip6.pt,data/engagement/featopenface/Te_Awamutu_Community_Board_Meeting_14_September_2021/clip0131/Te_Awamutu_Community_Board_Meeting_14_September_2021221_clip6.csv,data/engagement/featopenface/Te_Awamutu_Community_Board_Meeting_14_September_2021/clip0131/Te_Awamutu_Community_Board_Meeting_14_September_2021221_clip1.csv,data/engagement/text/Te_Awamutu_Community_Board_Meeting_14_September_2021/clip0131/Te_Awamutu_Community_Board_Meeting_14_September_2021221_clip1.txt,features/audio/Te_Awamutu_Community_Board_Meeting_14_September_2021/clip0131/Te_Awamutu_Community_Board_Meeting_14_September_2021221_clip1.pt,data/engagement/featopenface/Te_Awamutu_Community_Board_Meeting_14_September_2021/clip0131/Te_Awamutu_Community_Board_Meeting_14_September_2021221_clip1.csv,-0.1533333333333333
Te_Awamutu_Community_Board_Meeting_14_September_2021_clip0131,data/engagement/featopenface/Te_Awamutu_Community_Board_Meeting_14_September_2021/clip0131/Te_Awamutu_Community_Board_Meeting_14_September_2021221_clip7.csv,data/engagement/text/Te_Awamutu_Community_Board_Meeting_14_September_2021/clip0131/Te_Awamutu_Community_Board_Meeting_14_September_2021221_clip7.txt,features/audio/Te_Awamutu_Community_Board_Meeting_14_September_2021/clip0131/Te_Awamutu_Community_Board_Meeting_14_September_2021221_clip7.pt,data/engagement/featopenface/Te_Awamutu_Community_Board_Meeting_14_September_2021/clip0131/Te_Awamutu_Community_Board_Meeting_14_September_2021221_clip7.csv,data/engagement/featopenface/Te_Awamutu_Community_Board_Meeting_14_September_2021/clip0131/Te_Awamutu_Community_Board_Meeting_14_September_2021221_clip1.csv,data/engagement/text/Te_Awamutu_Community_Board_Meeting_14_September_2021/clip0131/Te_Awamutu_Community_Board_Meeting_14_September_2021221_clip1.txt,features/audio/Te_Awamutu_Community_Board_Meeting_14_September_2021/clip0131/Te_Awamutu_Community_Board_Meeting_14_September_2021221_clip1.pt,data/engagement/featopenface/Te_Awamutu_Community_Board_Meeting_14_September_2021/clip0131/Te_Awamutu_Community_Board_Meeting_14_September_2021221_clip1.csv,-0.0799999999999999
Te_Awamutu_Community_Board_Meeting_14_September_2021_clip0132,data/engagement/featopenface/Te_Awamutu_Community_Board_Meeting_14_September_2021/clip0132/Te_Awamutu_Community_Board_Meeting_14_September_2021221_clip2.csv,data/engagement/text/Te_Awamutu_Community_Board_Meeting_14_September_2021/clip0132/Te_Awamutu_Community_Board_Meeting_14_September_2021221_clip2.txt,features/audio/Te_Awamutu_Community_Board_Meeting_14_September_2021/clip0132/Te_Awamutu_Community_Board_Meeting_14_September_2021221_clip2.pt,data/engagement/featopenface/Te_Awamutu_Community_Board_Meeting_14_September_2021/clip0132/Te_Awamutu_Community_Board_Meeting_14_September_2021221_clip2.csv,data/engagement/featopenface/Te_Awamutu_Community_Board_Meeting_14_September_2021/clip0132/Te_Awamutu_Community_Board_Meeting_14_September_2021221_clip1.csv,data/engagement/text/Te_Awamutu_Community_Board_Meeting_14_September_2021/clip0132/Te_Awamutu_Community_Board_Meeting_14_September_2021221_clip1.txt,features/audio/Te_Awamutu_Community_Board_Meeting_14_September_2021/clip0132/Te_Awamutu_Community_Board_Meeting_14_September_2021221_clip1.pt,data/engagement/featopenface/Te_Awamutu_Community_Board_Meeting_14_September_2021/clip0132/Te_Awamutu_Community_Board_Meeting_14_September_2021221_clip1.csv,-0.07
Te_Awamutu_Community_Board_Meeting_14_September_2021_clip0132,data/engagement/featopenface/Te_Awamutu_Community_Board_Meeting_14_September_2021/clip0132/Te_Awamutu_Community_Board_Meeting_14_September_2021221_clip5.csv,data/engagement/text/Te_Awamutu_Community_Board_Meeting_14_September_2021/clip0132/Te_Awamutu_Community_Board_Meeting_14_September_2021221_clip5.txt,features/audio/Te_Awamutu_Community_Board_Meeting_14_September_2021/clip0132/Te_Awamutu_Community_Board_Meeting_14_September_2021221_clip5.pt,data/engagement/featopenface/Te_Awamutu_Community_Board_Meeting_14_September_2021/clip0132/Te_Awamutu_Community_Board_Meeting_14_September_2021221_clip5.csv,data/engagement/featopenface/Te_Awamutu_Community_Board_Meeting_14_September_2021/clip0132/Te_Awamutu_Community_Board_Meeting_14_September_2021221_clip1.csv,data/engagement/text/Te_Awamutu_Community_Board_Meeting_14_September_2021/clip0132/Te_Awamutu_Community_Board_Meeting_14_September_2021221_clip1.txt,features/audio/Te_Awamutu_Community_Board_Meeting_14_September_2021/clip0132/Te_Awamutu_Community_Board_Meeting_14_September_2021221_clip1.pt,data/engagement/featopenface/Te_Awamutu_Community_Board_Meeting_14_September_2021/clip0132/Te_Awamutu_Community_Board_Meeting_14_September_2021221_clip1.csv,-0.2166666666666666
Te_Awamutu_Community_Board_Meeting_14_September_2021_clip0132,data/engagement/featopenface/Te_Awamutu_Community_Board_Meeting_14_September_2021/clip0132/Te_Awamutu_Community_Board_Meeting_14_September_2021221_clip6.csv,data/engagement/text/Te_Awamutu_Community_Board_Meeting_14_September_2021/clip0132/Te_Awamutu_Community_Board_Meeting_14_September_2021221_clip6.txt,features/audio/Te_Awamutu_Community_Board_Meeting_14_September_2021/clip0132/Te_Awamutu_Community_Board_Meeting_14_September_2021221_clip6.pt,data/engagement/featopenface/Te_Awamutu_Community_Board_Meeting_14_September_2021/clip0132/Te_Awamutu_Community_Board_Meeting_14_September_2021221_clip6.csv,data/engagement/featopenface/Te_Awamutu_Community_Board_Meeting_14_September_2021/clip0132/Te_Awamutu_Community_Board_Meeting_14_September_2021221_clip1.csv,data/engagement/text/Te_Awamutu_Community_Board_Meeting_14_September_2021/clip0132/Te_Awamutu_Community_Board_Meeting_14_September_2021221_clip1.txt,features/audio/Te_Awamutu_Community_Board_Meeting_14_September_2021/clip0132/Te_Awamutu_Community_Board_Meeting_14_September_2021221_clip1.pt,data/engagement/featopenface/Te_Awamutu_Community_Board_Meeting_14_September_2021/clip0132/Te_Awamutu_Community_Board_Meeting_14_September_2021221_clip1.csv,-0.0666666666666666
Te_Awamutu_Community_Board_Meeting_14_September_2021_clip0132,data/engagement/featopenface/Te_Awamutu_Community_Board_Meeting_14_September_2021/clip0132/Te_Awamutu_Community_Board_Meeting_14_September_2021221_clip7.csv,data/engagement/text/Te_Awamutu_Community_Board_Meeting_14_September_2021/clip0132/Te_Awamutu_Community_Board_Meeting_14_September_2021221_clip7.txt,features/audio/Te_Awamutu_Community_Board_Meeting_14_September_2021/clip0132/Te_Awamutu_Community_Board_Meeting_14_September_2021221_clip7.pt,data/engagement/featopenface/Te_Awamutu_Community_Board_Meeting_14_September_2021/clip0132/Te_Awamutu_Community_Board_Meeting_14_September_2021221_clip7.csv,data/engagement/featopenface/Te_Awamutu_Community_Board_Meeting_14_September_2021/clip0132/Te_Awamutu_Community_Board_Meeting_14_September_2021221_clip1.csv,data/engagement/text/Te_Awamutu_Community_Board_Meeting_14_September_2021/clip0132/Te_Awamutu_Community_Board_Meeting_14_September_2021221_clip1.txt,features/audio/Te_Awamutu_Community_Board_Meeting_14_September_2021/clip0132/Te_Awamutu_Community_Board_Meeting_14_September_2021221_clip1.pt,data/engagement/featopenface/Te_Awamutu_Community_Board_Meeting_14_September_2021/clip0132/Te_Awamutu_Community_Board_Meeting_14_September_2021221_clip1.csv,-2.775557561562892e-17
Te_Awamutu_Community_Board_Meeting_14_September_2021_clip0133,data/engagement/featopenface/Te_Awamutu_Community_Board_Meeting_14_September_2021/clip0133/Te_Awamutu_Community_Board_Meeting_14_September_2021221_clip2.csv,data/engagement/text/Te_Awamutu_Community_Board_Meeting_14_September_2021/clip0133/Te_Awamutu_Community_Board_Meeting_14_September_2021221_clip2.txt,features/audio/Te_Awamutu_Community_Board_Meeting_14_September_2021/clip0133/Te_Awamutu_Community_Board_Meeting_14_September_2021221_clip2.pt,data/engagement/featopenface/Te_Awamutu_Community_Board_Meeting_14_September_2021/clip0133/Te_Awamutu_Community_Board_Meeting_14_September_2021221_clip2.csv,data/engagement/featopenface/Te_Awamutu_Community_Board_Meeting_14_September_2021/clip0133/Te_Awamutu_Community_Board_Meeting_14_September_2021221_clip1.csv,data/engagement/text/Te_Awamutu_Community_Board_Meeting_14_September_2021/clip0133/Te_Awamutu_Community_Board_Meeting_14_September_2021221_clip1.txt,features/audio/Te_Awamutu_Community_Board_Meeting_14_September_2021/clip0133/Te_Awamutu_Community_Board_Meeting_14_September_2021221_clip1.pt,data/engagement/featopenface/Te_Awamutu_Community_Board_Meeting_14_September_2021/clip0133/Te_Awamutu_Community_Board_Meeting_14_September_2021221_clip1.csv,-0.0066666666666666
Te_Awamutu_Community_Board_Meeting_14_September_2021_clip0133,data/engagement/featopenface/Te_Awamutu_Community_Board_Meeting_14_September_2021/clip0133/Te_Awamutu_Community_Board_Meeting_14_September_2021221_clip5.csv,data/engagement/text/Te_Awamutu_Community_Board_Meeting_14_September_2021/clip0133/Te_Awamutu_Community_Board_Meeting_14_September_2021221_clip5.txt,features/audio/Te_Awamutu_Community_Board_Meeting_14_September_2021/clip0133/Te_Awamutu_Community_Board_Meeting_14_September_2021221_clip5.pt,data/engagement/featopenface/Te_Awamutu_Community_Board_Meeting_14_September_2021/clip0133/Te_Awamutu_Community_Board_Meeting_14_September_2021221_clip5.csv,data/engagement/featopenface/Te_Awamutu_Community_Board_Meeting_14_September_2021/clip0133/Te_Awamutu_Community_Board_Meeting_14_September_2021221_clip1.csv,data/engagement/text/Te_Awamutu_Community_Board_Meeting_14_September_2021/clip0133/Te_Awamutu_Community_Board_Meeting_14_September_2021221_clip1.txt,features/audio/Te_Awamutu_Community_Board_Meeting_14_September_2021/clip0133/Te_Awamutu_Community_Board_Meeting_14_September_2021221_clip1.pt,data/engagement/featopenface/Te_Awamutu_Community_Board_Meeting_14_September_2021/clip0133/Te_Awamutu_Community_Board_Meeting_14_September_2021221_clip1.csv,-0.0033333333333333
Te_Awamutu_Community_Board_Meeting_14_September_2021_clip0133,data/engagement/featopenface/Te_Awamutu_Community_Board_Meeting_14_September_2021/clip0133/Te_Awamutu_Community_Board_Meeting_14_September_2021221_clip6.csv,data/engagement/text/Te_Awamutu_Community_Board_Meeting_14_September_2021/clip0133/Te_Awamutu_Community_Board_Meeting_14_September_2021221_clip6.txt,features/audio/Te_Awamutu_Community_Board_Meeting_14_September_2021/clip0133/Te_Awamutu_Community_Board_Meeting_14_September_2021221_clip6.pt,data/engagement/featopenface/Te_Awamutu_Community_Board_Meeting_14_September_2021/clip0133/Te_Awamutu_Community_Board_Meeting_14_September_2021221_clip6.csv,data/engagement/featopenface/Te_Awamutu_Community_Board_Meeting_14_September_2021/clip0133/Te_Awamutu_Community_Board_Meeting_14_September_2021221_clip1.csv,data/engagement/text/Te_Awamutu_Community_Board_Meeting_14_September_2021/clip0133/Te_Awamutu_Community_Board_Meeting_14_September_2021221_clip1.txt,features/audio/Te_Awamutu_Community_Board_Meeting_14_September_2021/clip0133/Te_Awamutu_Community_Board_Meeting_14_September_2021221_clip1.pt,data/engagement/featopenface/Te_Awamutu_Community_Board_Meeting_14_September_2021/clip0133/Te_Awamutu_Community_Board_Meeting_14_September_2021221_clip1.csv,-0.1366666666666666
Te_Awamutu_Community_Board_Meeting_14_September_2021_clip0134,data/engagement/featopenface/Te_Awamutu_Community_Board_Meeting_14_September_2021/clip0134/Te_Awamutu_Community_Board_Meeting_14_September_2021221_clip5.csv,data/engagement/text/Te_Awamutu_Community_Board_Meeting_14_September_2021/clip0134/Te_Awamutu_Community_Board_Meeting_14_September_2021221_clip5.txt,features/audio/Te_Awamutu_Community_Board_Meeting_14_September_2021/clip0134/Te_Awamutu_Community_Board_Meeting_14_September_2021221_clip5.pt,data/engagement/featopenface/Te_Awamutu_Community_Board_Meeting_14_September_2021/clip0134/Te_Awamutu_Community_Board_Meeting_14_September_2021221_clip5.csv,data/engagement/featopenface/Te_Awamutu_Community_Board_Meeting_14_September_2021/clip0134/Te_Awamutu_Community_Board_Meeting_14_September_2021221_clip1.csv,data/engagement/text/Te_Awamutu_Community_Board_Meeting_14_September_2021/clip0134/Te_Awamutu_Community_Board_Meeting_14_September_2021221_clip1.txt,features/audio/Te_Awamutu_Community_Board_Meeting_14_September_2021/clip0134/Te_Awamutu_Community_Board_Meeting_14_September_2021221_clip1.pt,data/engagement/featopenface/Te_Awamutu_Community_Board_Meeting_14_September_2021/clip0134/Te_Awamutu_Community_Board_Meeting_14_September_2021221_clip1.csv,-0.3666666666666666
Te_Awamutu_Community_Board_Meeting_14_September_2021_clip0134,data/engagement/featopenface/Te_Awamutu_Community_Board_Meeting_14_September_2021/clip0134/Te_Awamutu_Community_Board_Meeting_14_September_2021221_clip7.csv,data/engagement/text/Te_Awamutu_Community_Board_Meeting_14_September_2021/clip0134/Te_Awamutu_Community_Board_Meeting_14_September_2021221_clip7.txt,features/audio/Te_Awamutu_Community_Board_Meeting_14_September_2021/clip0134/Te_Awamutu_Community_Board_Meeting_14_September_2021221_clip7.pt,data/engagement/featopenface/Te_Awamutu_Community_Board_Meeting_14_September_2021/clip0134/Te_Awamutu_Community_Board_Meeting_14_September_2021221_clip7.csv,data/engagement/featopenface/Te_Awamutu_Community_Board_Meeting_14_September_2021/clip0134/Te_Awamutu_Community_Board_Meeting_14_September_2021221_clip1.csv,data/engagement/text/Te_Awamutu_Community_Board_Meeting_14_September_2021/clip0134/Te_Awamutu_Community_Board_Meeting_14_September_2021221_clip1.txt,features/audio/Te_Awamutu_Community_Board_Meeting_14_September_2021/clip0134/Te_Awamutu_Community_Board_Meeting_14_September_2021221_clip1.pt,data/engagement/featopenface/Te_Awamutu_Community_Board_Meeting_14_September_2021/clip0134/Te_Awamutu_Community_Board_Meeting_14_September_2021221_clip1.csv,-0.1366666666666666
Zoom_Focus_Group_clip0001,data/engagement/featopenface/Zoom_Focus_Group/clip0001/Zoom_Focus_Group1_clip3.csv,data/engagement/text/Zoom_Focus_Group/clip0001/Zoom_Focus_Group1_clip3.txt,features/audio/Zoom_Focus_Group/clip0001/Zoom_Focus_Group1_clip3.pt,data/engagement/featopenface/Zoom_Focus_Group/clip0001/Zoom_Focus_Group1_clip3.csv,data/engagement/featopenface/Zoom_Focus_Group/clip0001/Zoom_Focus_Group1_clip1.csv,data/engagement/text/Zoom_Focus_Group/clip0001/Zoom_Focus_Group1_clip1.txt,features/audio/Zoom_Focus_Group/clip0001/Zoom_Focus_Group1_clip1.pt,data/engagement/featopenface/Zoom_Focus_Group/clip0001/Zoom_Focus_Group1_clip1.csv,0.0299999999999999
Zoom_Focus_Group_clip0001,data/engagement/featopenface/Zoom_Focus_Group/clip0001/Zoom_Focus_Group1_clip5.csv,data/engagement/text/Zoom_Focus_Group/clip0001/Zoom_Focus_Group1_clip5.txt,features/audio/Zoom_Focus_Group/clip0001/Zoom_Focus_Group1_clip5.pt,data/engagement/featopenface/Zoom_Focus_Group/clip0001/Zoom_Focus_Group1_clip5.csv,data/engagement/featopenface/Zoom_Focus_Group/clip0001/Zoom_Focus_Group1_clip1.csv,data/engagement/text/Zoom_Focus_Group/clip0001/Zoom_Focus_Group1_clip1.txt,features/audio/Zoom_Focus_Group/clip0001/Zoom_Focus_Group1_clip1.pt,data/engagement/featopenface/Zoom_Focus_Group/clip0001/Zoom_Focus_Group1_clip1.csv,-0.1133333333333332
Zoom_Focus_Group_clip0001,data/engagement/featopenface/Zoom_Focus_Group/clip0001/Zoom_Focus_Group1_clip6.csv,data/engagement/text/Zoom_Focus_Group/clip0001/Zoom_Focus_Group1_clip6.txt,features/audio/Zoom_Focus_Group/clip0001/Zoom_Focus_Group1_clip6.pt,data/engagement/featopenface/Zoom_Focus_Group/clip0001/Zoom_Focus_Group1_clip6.csv,data/engagement/featopenface/Zoom_Focus_Group/clip0001/Zoom_Focus_Group1_clip1.csv,data/engagement/text/Zoom_Focus_Group/clip0001/Zoom_Focus_Group1_clip1.txt,features/audio/Zoom_Focus_Group/clip0001/Zoom_Focus_Group1_clip1.pt,data/engagement/featopenface/Zoom_Focus_Group/clip0001/Zoom_Focus_Group1_clip1.csv,0.0433333333333332
Zoom_Focus_Group_clip0002,data/engagement/featopenface/Zoom_Focus_Group/clip0002/Zoom_Focus_Group3_clip3.csv,data/engagement/text/Zoom_Focus_Group/clip0002/Zoom_Focus_Group3_clip3.txt,features/audio/Zoom_Focus_Group/clip0002/Zoom_Focus_Group3_clip3.pt,data/engagement/featopenface/Zoom_Focus_Group/clip0002/Zoom_Focus_Group3_clip3.csv,data/engagement/featopenface/Zoom_Focus_Group/clip0002/Zoom_Focus_Group3_clip1.csv,data/engagement/text/Zoom_Focus_Group/clip0002/Zoom_Focus_Group3_clip1.txt,features/audio/Zoom_Focus_Group/clip0002/Zoom_Focus_Group3_clip1.pt,data/engagement/featopenface/Zoom_Focus_Group/clip0002/Zoom_Focus_Group3_clip1.csv,-0.0099999999999999
Zoom_Focus_Group_clip0002,data/engagement/featopenface/Zoom_Focus_Group/clip0002/Zoom_Focus_Group3_clip4.csv,data/engagement/text/Zoom_Focus_Group/clip0002/Zoom_Focus_Group3_clip4.txt,features/audio/Zoom_Focus_Group/clip0002/Zoom_Focus_Group3_clip4.pt,data/engagement/featopenface/Zoom_Focus_Group/clip0002/Zoom_Focus_Group3_clip4.csv,data/engagement/featopenface/Zoom_Focus_Group/clip0002/Zoom_Focus_Group3_clip1.csv,data/engagement/text/Zoom_Focus_Group/clip0002/Zoom_Focus_Group3_clip1.txt,features/audio/Zoom_Focus_Group/clip0002/Zoom_Focus_Group3_clip1.pt,data/engagement/featopenface/Zoom_Focus_Group/clip0002/Zoom_Focus_Group3_clip1.csv,0.0466666666666666
Zoom_Focus_Group_clip0002,data/engagement/featopenface/Zoom_Focus_Group/clip0002/Zoom_Focus_Group3_clip6.csv,data/engagement/text/Zoom_Focus_Group/clip0002/Zoom_Focus_Group3_clip6.txt,features/audio/Zoom_Focus_Group/clip0002/Zoom_Focus_Group3_clip6.pt,data/engagement/featopenface/Zoom_Focus_Group/clip0002/Zoom_Focus_Group3_clip6.csv,data/engagement/featopenface/Zoom_Focus_Group/clip0002/Zoom_Focus_Group3_clip1.csv,data/engagement/text/Zoom_Focus_Group/clip0002/Zoom_Focus_Group3_clip1.txt,features/audio/Zoom_Focus_Group/clip0002/Zoom_Focus_Group3_clip1.pt,data/engagement/featopenface/Zoom_Focus_Group/clip0002/Zoom_Focus_Group3_clip1.csv,-0.0133333333333332
Zoom_Focus_Group_clip0003,data/engagement/featopenface/Zoom_Focus_Group/clip0003/Zoom_Focus_Group3_clip2.csv,data/engagement/text/Zoom_Focus_Group/clip0003/Zoom_Focus_Group3_clip2.txt,features/audio/Zoom_Focus_Group/clip0003/Zoom_Focus_Group3_clip2.pt,data/engagement/featopenface/Zoom_Focus_Group/clip0003/Zoom_Focus_Group3_clip2.csv,data/engagement/featopenface/Zoom_Focus_Group/clip0003/Zoom_Focus_Group3_clip1.csv,data/engagement/text/Zoom_Focus_Group/clip0003/Zoom_Focus_Group3_clip1.txt,features/audio/Zoom_Focus_Group/clip0003/Zoom_Focus_Group3_clip1.pt,data/engagement/featopenface/Zoom_Focus_Group/clip0003/Zoom_Focus_Group3_clip1.csv,0.0399999999999999
Zoom_Focus_Group_clip0003,data/engagement/featopenface/Zoom_Focus_Group/clip0003/Zoom_Focus_Group3_clip4.csv,data/engagement/text/Zoom_Focus_Group/clip0003/Zoom_Focus_Group3_clip4.txt,features/audio/Zoom_Focus_Group/clip0003/Zoom_Focus_Group3_clip4.pt,data/engagement/featopenface/Zoom_Focus_Group/clip0003/Zoom_Focus_Group3_clip4.csv,data/engagement/featopenface/Zoom_Focus_Group/clip0003/Zoom_Focus_Group3_clip1.csv,data/engagement/text/Zoom_Focus_Group/clip0003/Zoom_Focus_Group3_clip1.txt,features/audio/Zoom_Focus_Group/clip0003/Zoom_Focus_Group3_clip1.pt,data/engagement/featopenface/Zoom_Focus_Group/clip0003/Zoom_Focus_Group3_clip1.csv,-0.0166666666666666
Zoom_Focus_Group_clip0003,data/engagement/featopenface/Zoom_Focus_Group/clip0003/Zoom_Focus_Group3_clip5.csv,data/engagement/text/Zoom_Focus_Group/clip0003/Zoom_Focus_Group3_clip5.txt,features/audio/Zoom_Focus_Group/clip0003/Zoom_Focus_Group3_clip5.pt,data/engagement/featopenface/Zoom_Focus_Group/clip0003/Zoom_Focus_Group3_clip5.csv,data/engagement/featopenface/Zoom_Focus_Group/clip0003/Zoom_Focus_Group3_clip1.csv,data/engagement/text/Zoom_Focus_Group/clip0003/Zoom_Focus_Group3_clip1.txt,features/audio/Zoom_Focus_Group/clip0003/Zoom_Focus_Group3_clip1.pt,data/engagement/featopenface/Zoom_Focus_Group/clip0003/Zoom_Focus_Group3_clip1.csv,-0.0299999999999999
Zoom_Focus_Group_clip0003,data/engagement/featopenface/Zoom_Focus_Group/clip0003/Zoom_Focus_Group3_clip6.csv,data/engagement/text/Zoom_Focus_Group/clip0003/Zoom_Focus_Group3_clip6.txt,features/audio/Zoom_Focus_Group/clip0003/Zoom_Focus_Group3_clip6.pt,data/engagement/featopenface/Zoom_Focus_Group/clip0003/Zoom_Focus_Group3_clip6.csv,data/engagement/featopenface/Zoom_Focus_Group/clip0003/Zoom_Focus_Group3_clip1.csv,data/engagement/text/Zoom_Focus_Group/clip0003/Zoom_Focus_Group3_clip1.txt,features/audio/Zoom_Focus_Group/clip0003/Zoom_Focus_Group3_clip1.pt,data/engagement/featopenface/Zoom_Focus_Group/clip0003/Zoom_Focus_Group3_clip1.csv,-0.2
Zoom_Focus_Group_clip0004,data/engagement/featopenface/Zoom_Focus_Group/clip0004/Zoom_Focus_Group3_clip4.csv,data/engagement/text/Zoom_Focus_Group/clip0004/Zoom_Focus_Group3_clip4.txt,features/audio/Zoom_Focus_Group/clip0004/Zoom_Focus_Group3_clip4.pt,data/engagement/featopenface/Zoom_Focus_Group/clip0004/Zoom_Focus_Group3_clip4.csv,data/engagement/featopenface/Zoom_Focus_Group/clip0004/Zoom_Focus_Group3_clip1.csv,data/engagement/text/Zoom_Focus_Group/clip0004/Zoom_Focus_Group3_clip1.txt,features/audio/Zoom_Focus_Group/clip0004/Zoom_Focus_Group3_clip1.pt,data/engagement/featopenface/Zoom_Focus_Group/clip0004/Zoom_Focus_Group3_clip1.csv,-0.1366666666666666
Zoom_Focus_Group_clip0004,data/engagement/featopenface/Zoom_Focus_Group/clip0004/Zoom_Focus_Group3_clip5.csv,data/engagement/text/Zoom_Focus_Group/clip0004/Zoom_Focus_Group3_clip5.txt,features/audio/Zoom_Focus_Group/clip0004/Zoom_Focus_Group3_clip5.pt,data/engagement/featopenface/Zoom_Focus_Group/clip0004/Zoom_Focus_Group3_clip5.csv,data/engagement/featopenface/Zoom_Focus_Group/clip0004/Zoom_Focus_Group3_clip1.csv,data/engagement/text/Zoom_Focus_Group/clip0004/Zoom_Focus_Group3_clip1.txt,features/audio/Zoom_Focus_Group/clip0004/Zoom_Focus_Group3_clip1.pt,data/engagement/featopenface/Zoom_Focus_Group/clip0004/Zoom_Focus_Group3_clip1.csv,-0.04
Zoom_Focus_Group_clip0004,data/engagement/featopenface/Zoom_Focus_Group/clip0004/Zoom_Focus_Group3_clip6.csv,data/engagement/text/Zoom_Focus_Group/clip0004/Zoom_Focus_Group3_clip6.txt,features/audio/Zoom_Focus_Group/clip0004/Zoom_Focus_Group3_clip6.pt,data/engagement/featopenface/Zoom_Focus_Group/clip0004/Zoom_Focus_Group3_clip6.csv,data/engagement/featopenface/Zoom_Focus_Group/clip0004/Zoom_Focus_Group3_clip1.csv,data/engagement/text/Zoom_Focus_Group/clip0004/Zoom_Focus_Group3_clip1.txt,features/audio/Zoom_Focus_Group/clip0004/Zoom_Focus_Group3_clip1.pt,data/engagement/featopenface/Zoom_Focus_Group/clip0004/Zoom_Focus_Group3_clip1.csv,-0.1766666666666666
Zoom_Focus_Group_clip0005,data/engagement/featopenface/Zoom_Focus_Group/clip0005/Zoom_Focus_Group6_clip1.csv,data/engagement/text/Zoom_Focus_Group/clip0005/Zoom_Focus_Group6_clip1.txt,features/audio/Zoom_Focus_Group/clip0005/Zoom_Focus_Group6_clip1.pt,data/engagement/featopenface/Zoom_Focus_Group/clip0005/Zoom_Focus_Group6_clip1.csv,data/engagement/featopenface/Zoom_Focus_Group/clip0005/Zoom_Focus_Group6_clip6.csv,data/engagement/text/Zoom_Focus_Group/clip0005/Zoom_Focus_Group6_clip6.txt,features/audio/Zoom_Focus_Group/clip0005/Zoom_Focus_Group6_clip6.pt,data/engagement/featopenface/Zoom_Focus_Group/clip0005/Zoom_Focus_Group6_clip6.csv,0.0966666666666666
Zoom_Focus_Group_clip0005,data/engagement/featopenface/Zoom_Focus_Group/clip0005/Zoom_Focus_Group6_clip4.csv,data/engagement/text/Zoom_Focus_Group/clip0005/Zoom_Focus_Group6_clip4.txt,features/audio/Zoom_Focus_Group/clip0005/Zoom_Focus_Group6_clip4.pt,data/engagement/featopenface/Zoom_Focus_Group/clip0005/Zoom_Focus_Group6_clip4.csv,data/engagement/featopenface/Zoom_Focus_Group/clip0005/Zoom_Focus_Group6_clip6.csv,data/engagement/text/Zoom_Focus_Group/clip0005/Zoom_Focus_Group6_clip6.txt,features/audio/Zoom_Focus_Group/clip0005/Zoom_Focus_Group6_clip6.pt,data/engagement/featopenface/Zoom_Focus_Group/clip0005/Zoom_Focus_Group6_clip6.csv,0.0133333333333333
Zoom_Focus_Group_clip0005,data/engagement/featopenface/Zoom_Focus_Group/clip0005/Zoom_Focus_Group6_clip5.csv,data/engagement/text/Zoom_Focus_Group/clip0005/Zoom_Focus_Group6_clip5.txt,features/audio/Zoom_Focus_Group/clip0005/Zoom_Focus_Group6_clip5.pt,data/engagement/featopenface/Zoom_Focus_Group/clip0005/Zoom_Focus_Group6_clip5.csv,data/engagement/featopenface/Zoom_Focus_Group/clip0005/Zoom_Focus_Group6_clip6.csv,data/engagement/text/Zoom_Focus_Group/clip0005/Zoom_Focus_Group6_clip6.txt,features/audio/Zoom_Focus_Group/clip0005/Zoom_Focus_Group6_clip6.pt,data/engagement/featopenface/Zoom_Focus_Group/clip0005/Zoom_Focus_Group6_clip6.csv,0.0933333333333332
Zoom_Focus_Group_clip0006,data/engagement/featopenface/Zoom_Focus_Group/clip0006/Zoom_Focus_Group6_clip1.csv,data/engagement/text/Zoom_Focus_Group/clip0006/Zoom_Focus_Group6_clip1.txt,features/audio/Zoom_Focus_Group/clip0006/Zoom_Focus_Group6_clip1.pt,data/engagement/featopenface/Zoom_Focus_Group/clip0006/Zoom_Focus_Group6_clip1.csv,data/engagement/featopenface/Zoom_Focus_Group/clip0006/Zoom_Focus_Group6_clip6.csv,data/engagement/text/Zoom_Focus_Group/clip0006/Zoom_Focus_Group6_clip6.txt,features/audio/Zoom_Focus_Group/clip0006/Zoom_Focus_Group6_clip6.pt,data/engagement/featopenface/Zoom_Focus_Group/clip0006/Zoom_Focus_Group6_clip6.csv,0.1266666666666666
